laureate_id,full_name,given_name,family_name,gender,birth_date,birth_country,birth_city,prize_date,category,prizeAmount,motivation
481,"Henri La Fontaine","Henri","La Fontaine",male,1854-04-22,"Belgium","Brussels",1913-12-10,"Peace",143010,"for his unparalleled contribution to the organization of peaceful internationalism"
165,"Henri Moissan","Henri","Moissan",male,1852-09-28,"France","Paris",1906-11-12,"Chemistry",138536,"in recognition of the great services rendered by him in his investigation and isolation of the element fluorine, and for the adoption in the service of science of the electric furnace called after him"
335,"Henrik Dam","Henrik","Dam",male,1895-02-21,"Denmark","Copenhagen",1944-10-26,"Physiology or Medicine",123691,"for his discovery of vitamin K"
587,"Henrik Pontoppidan","Henrik","Pontoppidan",male,1857-07-24,"Denmark","Fredericia",1917-11-08,"Literature",133823,"for his authentic descriptions of present-day life in Denmark"
462,"Henry Dunant","Henry","Dunant",male,1828-05-08,"Switzerland","Geneva",1901-12-10,"Peace",150782,"for his humanitarian efforts to help wounded soldiers and create international understanding"
530,"Henry Kissinger","Henry","Kissinger",male,1923-05-27,"Germany","Fürth",1973-10-17,"Peace",510000,"for jointly having negotiated a cease fire in Vietnam in 1973"
260,"Henry Taube","Henry","Taube",male,1915-11-30,"Canada","Neudorf",1983-10-19,"Chemistry",1500000,"for his work on the mechanisms of electron transfer reactions, especially in metal complexes"
139,"Henry W. Kendall","Henry W.","Kendall",male,1926-12-09,"USA","Boston, MA",1990-10-17,"Physics",4000000,"for their pioneering investigations concerning deep inelastic scattering of electrons on protons and bound neutrons, which have been of essential importance for the development of the quark model in particle physics"
575,"Henryk Sienkiewicz","Henryk","Sienkiewicz",male,1846-05-05,"Poland","Wola Okrzejska",1905-11-09,"Literature",138089,"because of his outstanding merits as an epic writer"
262,"Herbert A. Hauptman","Herbert A.","Hauptman",male,1917-02-14,"USA","New York, NY",1985-10-16,"Chemistry",1800000,"for their outstanding achievements in the development of direct methods for the determination of crystal structures"
252,"Herbert C. Brown","Herbert C.","Brown",male,1912-05-22,"United Kingdom","London",1979-10-15,"Chemistry",800000,"for their development of the use of boron- and phosphorus-containing compounds, respectively, into important reagents in organic synthesis"
727,"Herbert Kroemer","Herbert","Kroemer",male,1928-08-25,"Germany","Weimar",2000-10-10,"Physics",9000000,"for developing semiconductor heterostructures used in high-speed- and opto-electronics"
338,"Herbert S. Gasser","Herbert S.","Gasser",male,1888-07-05,"USA","Platteville, WI",1944-10-26,"Physiology or Medicine",121841,"for their discoveries relating to the highly differentiated functions of single nerve fibres"
691,"Herbert Simon","Herbert","Simon",male,1916-06-15,"USA","Milwaukee, WI",1978-10-16,"Economic Sciences",725000,"for his pioneering research into the decision-making process within economic organizations"
617,"Hermann Hesse","Hermann","Hesse",male,1877-07-02,"Germany","Calw",1946-11-14,"Literature",121524,"for his inspired writings which, while growing in boldness and penetration, exemplify the classical humanitarian ideals and high qualities of style"
342,"Hermann J. Muller","Hermann J.","Muller",male,1890-12-21,"USA","New York, NY",1946-10-31,"Physiology or Medicine",121524,"for the discovery of the production of mutations by means of X-ray irradiation"
216,"Hermann Staudinger","Hermann","Staudinger",male,1881-03-23,"Germany","Worms",1953-11-04,"Chemistry",175293,"for his discoveries in the field of macromolecular chemistry"
844,"Herta Müller","Herta","Müller",female,1953-08-17,"Romania","Nitzkydorf, Banat",2009-10-08,"Literature",10000000,"who, with the concentration of poetry and the frankness of prose, depicts the landscape of the dispossessed"
731,"Hideki Shirakawa","Hideki","Shirakawa",male,1936-08-20,"Japan","Tokyo",2000-10-10,"Chemistry",9000000,"for the discovery and development of conductive polymers"
54,"Hideki Yukawa","Hideki","Yukawa",male,1907-01-23,"Japan","Tokyo",1949-11-03,"Physics",156290,"for his prediction of the existence of mesons on the basis of theoretical work on nuclear forces"
907,"Hiroshi Amano","Hiroshi","Amano",male,1960-09-11,"Japan","Hamamatsu",2014-10-07,"Physics",8000000,"for the invention of efficient blue light-emitting diodes which has enabled bright and energy-saving white light sources"
485,"Hjalmar Branting","Hjalmar","Branting",male,1860-11-23,"Sweden","Stockholm",1921-12-10,"Peace",121573,"for their lifelong contributions to the cause of peace and organized internationalism"
156,"Horst L. Störmer","Horst L.","Störmer",male,1949-04-06,"West Germany","Frankfurt-on-the-Main",1998-10-13,"Physics",7600000,"for their discovery of a new form of quantum fluid with fractionally charged excitations"
408,"Howard M. Temin","Howard M.","Temin",male,1934-12-10,"USA","Philadelphia, PA",1975-10-16,"Physiology or Medicine",630000,"for their discoveries concerning the interaction between tumour viruses and the genetic material of the cell"
359,"Hugo Theorell","Hugo","Theorell",male,1903-07-06,"Sweden","Linköping",1955-10-20,"Physiology or Medicine",190214,"for his discoveries concerning the nature and mode of action of oxidation enzymes"
71,"Igor Y. Tamm","Igor Y.","Tamm",male,1895-07-08,"Russia","Vladivostok",1958-10-28,"Physics",214559,"for the discovery and the interpretation of the Cherenkov effect"
721,"Il´ja M. Frank","Il´ja M.","Frank",male,1908-10-23,"Russia","Leningrad",1958-10-28,"Physics",214559,"for the discovery and the interpretation of the Cherenkov effect"
301,"Ilya Mechnikov","Ilya","Mechnikov",male,1845-05-15,"Russian Empire","Kharkov",1908-10-29,"Physiology or Medicine",139800,"in recognition of their work on immunity"
250,"Ilya Prigogine","Ilya","Prigogine",male,1917-01-25,"Russia","Moscow",1977-10-11,"Chemistry",700000,"for his contributions to non-equilibrium thermodynamics, particularly the theory of dissipative structures"
761,"Imre Kertész","Imre","Kertész",male,1929-11-09,"Hungary","Budapest",2002-10-10,"Literature",10000000,"for writing that upholds the fragile experience of the individual against the barbaric arbitrariness of history"
467,"nan","nan","nan",nan,nan,"nan","nan",1904-12-10,"Peace",140859,"for its striving in public law to develop peaceful ties between nations and to make the laws of war more humane"
818,"nan","nan","nan",nan,nan,"nan","nan",2007-10-12,"Peace",10000000,"for their efforts to build up and disseminate greater knowledge about man-made climate change, and to lay the foundations for the measures that are needed to counteract such change"
797,"nan","nan","nan",nan,nan,"nan","nan",2005-10-07,"Peace",10000000,"for their efforts to prevent nuclear energy from being used for military purposes and to ensure that nuclear energy for peaceful purposes is used in the safest possible way"
948,"nan","nan","nan",nan,nan,"nan","nan",2017-10-06,"Peace",9000000,"for its work to draw attention to the catastrophic humanitarian consequences of any use of nuclear weapons and for its ground-breaking efforts to achieve a treaty-based prohibition of such weapons"
564,"nan","nan","nan",nan,nan,"nan","nan",1997-10-10,"Peace",7500000,"for their work for the banning and clearing of anti-personnel mines"
482,"nan","nan","nan",nan,nan,"nan","nan",1917-12-10,"Peace",133823,"for the efforts to take care of wounded soldiers and prisoners of war and their families"
482,"nan","nan","nan",nan,nan,"nan","nan",1945-11-12,"Peace",121841,"for the great work it has performed during the war on behalf of humanity"
482,"nan","nan","nan",nan,nan,"nan","nan",1963-10-10,"Peace",265000,"for promoting the principles of the Geneva Convention and cooperation with the UN"
527,"nan","nan","nan",nan,nan,"nan","nan",1969-10-20,"Peace",375000,"for creating international legislation insuring certain norms for working conditions in every country"
547,"nan","nan","nan",nan,nan,"nan","nan",1985-10-05,"Peace",1800000,"for spreading authoritative information and by creating awareness of the catastrophic consequences of nuclear war"
194,"Irène Joliot-Curie","Irène","Joliot-Curie",female,1897-09-12,"France","Paris",1935-11-14,"Chemistry",159917,"in recognition of their synthesis of new radioactive elements"
191,"Irving Langmuir","Irving","Langmuir",male,1881-01-31,"USA","Brooklyn, NY",1932-11-10,"Chemistry",171753,"for his discoveries and investigations in surface chemistry"
781,"Irwin Rose","Irwin","Rose",male,1926-07-16,"USA","Brooklyn, NY",2004-10-06,"Chemistry",10000000,"for the discovery of ubiquitin-mediated protein degradation"
654,"Isaac Bashevis Singer","Isaac Bashevis","Singer",male,1904-07-14,"Russian Empire","Leoncin",1978-10-05,"Literature",725000,"for his impassioned narrative art which, with roots in a Polish-Jewish cultural tradition, brings universal human conditions to life"
906,"Isamu Akasaki","Isamu","Akasaki",male,1929-01-30,"Japan","Chiran",2014-10-07,"Physics",8000000,"for the invention of efficient blue light-emitting diodes which has enabled bright and energy-saving white light sources"
49,"Isidor Isaac Rabi","Isidor Isaac","Rabi",male,1898-07-29,"Austria-Hungary","Rymanow",1944-11-09,"Physics",121841,"for his resonance method for recording the magnetic properties of atomic nuclei"
606,"Ivan Bunin","Ivan","Bunin",male,1870-10-22,"Russia","Voronezh",1933-11-09,"Literature",170332,"for the strict artistry with which he has carried on the classical Russian traditions in prose writing"
296,"Ivan Pavlov","Ivan","Pavlov",male,1849-09-14,"Russia","Ryazan",1904-10-20,"Physiology or Medicine",140859,"in recognition of his work on the physiology of digestion, through which knowledge on vital aspects of the subject has been transformed and enlarged"
98,"Ivar Giaever","Ivar","Giaever",male,1929-04-05,"Norway","Bergen",1973-10-23,"Physics",510000,"for their experimental discoveries regarding tunneling phenomena in semiconductors and superconductors, respectively"
633,"Ivo Andrić","Ivo","Andrić",male,1892-10-10,"Bosnia","Dolac",1961-10-26,"Literature",250233,"for the epic force with which he has traced themes and depicted human destinies drawn from the history of his country"
130,"J. Georg Bednorz","J. Georg","Bednorz",male,1950-05-16,"West Germany","Neuenkirchen",1987-10-14,"Physics",2175000,"for their important break-through in the discovery of superconductivity in ceramic materials"
80,"J. Hans D. Jensen","J. Hans D.","Jensen",male,1907-06-25,"Germany","Hamburg",1963-11-05,"Physics",265000,"for their discoveries concerning nuclear shell structure"
763,"J. M. Coetzee","J. M.","Coetzee",male,1940-02-09,"South Africa","Cape Town",2003-10-02,"Literature",10000000,"who in innumerable guises portrays the surprising involvement of the outsider"
440,"J. Michael Bishop","J. Michael","Bishop",male,1936-02-22,"USA","York, PA",1989-10-09,"Physiology or Medicine",3000000,"for their discovery of the cellular origin of retroviral oncogenes"
930,"J. Michael Kosterlitz","J. Michael","Kosterlitz",male,1943-06-22,"United Kingdom","Aberdeen",2016-10-04,"Physics",8000000,"for theoretical discoveries of topological phase transitions and topological phases of matter"
790,"J. Robin Warren","J. Robin","Warren",male,1937-06-11,"Australia","Adelaide",2005-10-03,"Physiology or Medicine",10000000,"for their discovery of the bacterium <i>Helicobacter pylori</i> and its role in gastritis and peptic ulcer disease"
10,"J.J. Thomson","J.J.","Thomson",male,1856-12-18,"United Kingdom","Cheetham Hill",1906-11-12,"Physics",138536,"in recognition of the great merits of his theoretical and experimental investigations on the conduction of electricity by gases"
592,"Jacinto Benavente","Jacinto","Benavente",male,1866-08-12,"Spain","Madrid",1922-11-09,"Literature",122483,"for the happy manner in which he has continued the illustrious traditions of the Spanish drama"
728,"Jack Kilby","Jack","Kilby",male,1923-11-08,"USA","Jefferson City, MO",2000-10-10,"Physics",9000000,"for his part in the invention of the integrated circuit"
134,"Jack Steinberger","Jack","Steinberger",male,1921-05-25,"Germany","Bad Kissingen",1988-10-19,"Physics",2500000,"for the neutrino beam method and the demonstration of the doublet structure of the leptons through the discovery of the muon neutrino"
837,"Jack W. Szostak","Jack W.","Szostak",male,1952-11-09,"United Kingdom","London",2009-10-05,"Physiology or Medicine",10000000,"for the discovery of how chromosomes are protected by telomeres and the enzyme telomerase"
160,"Jacobus H. van 't Hoff","Jacobus H.","van 't Hoff",male,1852-08-30,"the Netherlands","Rotterdam",1901-11-12,"Chemistry",150782,"in recognition of the extraordinary services he has rendered by the discovery of the laws of chemical dynamics and osmotic pressure in solutions"
